Time,Temperature,Humidity,MAC address(49:42:08:00:51:39)
2024-03-03 7:30:00 AM,30.74,23.16,
2024-03-03 7:20:00 AM,30.69,23.21,
2024-03-03 7:10:00 AM,30.63,23.26,
2024-03-03 7:00:00 AM,30.58,23.31,
2024-03-03 6:50:00 AM,30.52,23.36,
2024-03-03 6:40:00 AM,30.47,23.41,
2024-03-03 6:30:00 AM,30.41,23.46,
2024-03-03 6:20:00 AM,30.36,23.51,
2024-03-03 6:10:00 AM,30.31,23.56,
2024-03-03 6:00:00 AM,30.31,23.48,
2024-03-03 5:50:00 AM,30.39,23.39,
2024-03-03 5:40:00 AM,30.47,23.31,
2024-03-03 5:30:00 AM,30.54,23.22,
2024-03-03 5:20:00 AM,30.62,23.14,
2024-03-03 5:10:00 AM,30.7,23.05,
2024-03-03 5:00:00 AM,30.77,22.97,
2024-03-03 4:50:00 AM,30.85,22.88,
2024-03-03 4:40:00 AM,30.93,22.8,
2024-03-03 4:30:00 AM,31,22.72,
2024-03-03 4:20:00 AM,31,22.81,
2024-03-03 4:10:00 AM,30.92,22.86,
2024-03-03 4:00:00 AM,30.84,22.91,
2024-03-03 3:50:00 AM,30.77,22.96,
2024-03-03 3:40:00 AM,30.69,23.01,
2024-03-03 3:30:00 AM,30.61,23.06,
2024-03-03 3:20:00 AM,30.54,23.11,
2024-03-03 3:10:00 AM,30.46,23.16,
2024-03-03 3:00:00 AM,30.38,23.21,
2024-03-03 2:50:00 AM,30.31,23.26,
2024-03-03 2:40:00 AM,30.31,23.07,
2024-03-03 2:30:00 AM,30.38,23.13,
2024-03-03 2:20:00 AM,30.44,23.19,
2024-03-03 2:10:00 AM,30.5,23.24,
2024-03-03 2:00:00 AM,30.56,23.3,
2024-03-03 1:50:00 AM,30.63,23.36,
2024-03-03 1:40:00 AM,30.69,23.41,
2024-03-03 1:30:00 AM,30.75,23.47,
2024-03-03 1:20:00 AM,30.81,23.53,
2024-03-03 1:10:00 AM,30.87,23.58,
2024-03-03 1:00:00 AM,30.94,23.35,
2024-03-03 12:50:00 AM,30.87,23.45,
2024-03-03 12:40:00 AM,30.8,23.54,
2024-03-03 12:30:00 AM,30.73,23.63,
2024-03-03 12:20:00 AM,30.66,23.72,
2024-03-03 12:10:00 AM,30.59,23.81,
2024-03-03 12:00:00 AM,30.52,23.9,
2024-03-02 11:50:00 PM,30.45,23.99,
2024-03-02 11:40:00 PM,30.38,24.08,
2024-03-02 11:30:00 PM,30.32,24.17,
2024-03-02 11:20:00 PM,31,23.93,
2024-03-02 11:10:00 PM,30.92,24.02,
2024-03-02 11:00:00 PM,30.84,24.1,
2024-03-02 10:50:00 PM,30.77,24.18,
2024-03-02 10:40:00 PM,30.69,24.26,
2024-03-02 10:30:00 PM,30.61,24.35,
2024-03-02 10:20:00 PM,30.54,24.43,
2024-03-02 10:10:00 PM,30.46,24.51,
2024-03-02 10:00:00 PM,30.38,24.59,
2024-03-02 9:50:00 PM,30.31,24.67,
2024-03-02 9:40:00 PM,30.08,24.52,
2024-03-02 9:30:00 PM,30.16,24.47,
2024-03-02 9:20:00 PM,30.24,24.42,
2024-03-02 9:10:00 PM,30.32,24.38,
2024-03-02 9:00:00 PM,30.4,24.33,
2024-03-02 8:50:00 PM,30.48,24.28,
2024-03-02 8:40:00 PM,30.56,24.24,
2024-03-02 8:30:00 PM,30.64,24.19,
2024-03-02 8:20:00 PM,30.72,24.14,
2024-03-02 8:10:00 PM,30.8,24.1,
2024-03-02 8:00:00 PM,30.94,24.27,
2024-03-02 7:50:00 PM,30.85,24.2,
2024-03-02 7:40:00 PM,30.77,24.14,
2024-03-02 7:30:00 PM,30.68,24.08,
2024-03-02 7:20:00 PM,30.6,24.02,
2024-03-02 7:10:00 PM,30.51,23.96,
2024-03-02 7:00:00 PM,30.43,23.9,
2024-03-02 6:50:00 PM,30.34,23.84,
2024-03-02 6:40:00 PM,30.26,23.78,
2024-03-02 6:30:00 PM,30.18,23.72,
2024-03-02 6:20:00 PM,31,24.07,
2024-03-02 6:10:00 PM,30.91,23.96,
2024-03-02 6:00:00 PM,30.82,23.85,
2024-03-02 5:50:00 PM,30.73,23.74,
2024-03-02 5:40:00 PM,30.64,23.63,
2024-03-02 5:30:00 PM,30.55,23.53,
2024-03-02 5:20:00 PM,30.46,23.42,
2024-03-02 5:10:00 PM,30.37,23.31,
2024-03-02 5:00:00 PM,30.28,23.2,
2024-03-02 4:50:00 PM,30.19,23.1,
2024-03-02 4:40:00 PM,30.31,23.15,
2024-03-02 4:30:00 PM,30.39,23.07,
2024-03-02 4:20:00 PM,30.47,23,
2024-03-02 4:10:00 PM,30.55,22.92,
2024-03-02 4:00:00 PM,30.63,22.85,
2024-03-02 3:50:00 PM,30.71,22.77,
2024-03-02 3:40:00 PM,30.79,22.7,
2024-03-02 3:30:00 PM,30.87,22.62,
2024-03-02 3:20:00 PM,30.95,22.55,
2024-03-02 3:10:00 PM,31.03,22.48,
2024-03-02 3:00:00 PM,30.18,22.24,
2024-03-02 2:50:00 PM,30.27,22.15,
2024-03-02 2:40:00 PM,30.35,22.06,
2024-03-02 2:30:00 PM,30.44,21.97,
2024-03-02 2:20:00 PM,30.52,21.88,
2024-03-02 2:10:00 PM,30.61,21.79,
2024-03-02 2:00:00 PM,30.69,21.7,
2024-03-02 1:50:00 PM,30.78,21.61,
2024-03-02 1:40:00 PM,30.86,21.52,
2024-03-02 1:30:00 PM,30.94,21.43,
2024-03-02 1:20:00 PM,31,21.22,
2024-03-02 1:10:00 PM,30.9,21.12,
2024-03-02 1:00:00 PM,30.81,21.02,
2024-03-02 12:50:00 PM,30.72,20.92,
2024-03-02 12:40:00 PM,30.63,20.82,
2024-03-02 12:30:00 PM,30.54,20.72,
2024-03-02 12:20:00 PM,30.45,20.62,
2024-03-02 12:10:00 PM,30.36,20.52,
2024-03-02 12:00:00 PM,30.27,20.42,
2024-03-02 11:50:00 AM,30.18,20.32,
2024-03-02 11:40:00 AM,30.8,19.92,
2024-03-02 11:30:00 AM,30.73,19.98,
2024-03-02 11:20:00 AM,30.66,20.04,
2024-03-02 11:10:00 AM,30.59,20.1,
2024-03-02 11:00:00 AM,30.52,20.16,
2024-03-02 10:50:00 AM,30.45,20.21,
2024-03-02 10:40:00 AM,30.38,20.27,
2024-03-02 10:30:00 AM,30.31,20.33,
2024-03-02 10:20:00 AM,30.24,20.39,
2024-03-02 10:10:00 AM,30.18,20.44,
2024-03-02 10:00:00 AM,30.11,19.96,
2024-03-02 9:50:00 AM,30.19,20.04,
2024-03-02 9:40:00 AM,30.26,20.11,
2024-03-02 9:30:00 AM,30.34,20.18,
2024-03-02 9:20:00 AM,30.41,20.25,
2024-03-02 9:10:00 AM,30.49,20.33,
2024-03-02 9:00:00 AM,30.56,20.4,
2024-03-02 8:50:00 AM,30.64,20.47,
2024-03-02 8:40:00 AM,30.71,20.54,
2024-03-02 8:30:00 AM,30.78,20.61,
2024-03-02 8:20:00 AM,30.18,20.17,
2024-03-02 8:10:00 AM,30.25,20.22,
2024-03-02 8:00:00 AM,30.32,20.27,
2024-03-02 7:50:00 AM,30.39,20.31,
2024-03-02 7:40:00 AM,30.46,20.36,
2024-03-02 7:30:00 AM,30.53,20.41,
2024-03-02 7:20:00 AM,30.6,20.45,
2024-03-02 7:10:00 AM,30.67,20.5,
2024-03-02 7:00:00 AM,30.74,20.55,
2024-03-02 6:50:00 AM,30.81,20.59,
2024-03-02 6:40:00 AM,30.94,20.17,
2024-03-02 6:30:00 AM,30.85,20.25,
2024-03-02 6:20:00 AM,30.76,20.33,
2024-03-02 6:10:00 AM,30.67,20.4,
2024-03-02 6:00:00 AM,30.58,20.48,
2024-03-02 5:50:00 AM,30.5,20.55,
2024-03-02 5:40:00 AM,30.41,20.63,
2024-03-02 5:30:00 AM,30.32,20.7,
2024-03-02 5:20:00 AM,30.23,20.78,
2024-03-02 5:10:00 AM,30.15,20.85,
2024-03-02 5:00:00 AM,30.8,20.33,
2024-03-02 4:50:00 AM,30.71,20.41,
2024-03-02 4:40:00 AM,30.63,20.49,
2024-03-02 4:30:00 AM,30.55,20.56,
2024-03-02 4:20:00 AM,30.47,20.64,
2024-03-02 4:10:00 AM,30.38,20.72,
2024-03-02 4:00:00 AM,30.3,20.79,
2024-03-02 3:50:00 AM,30.22,20.87,
2024-03-02 3:40:00 AM,30.14,20.95,
2024-03-02 3:30:00 AM,30.06,21.02,
2024-03-02 3:20:00 AM,30.87,20.57,
2024-03-02 3:10:00 AM,30.78,20.66,
2024-03-02 3:00:00 AM,30.69,20.75,
2024-03-02 2:50:00 AM,30.6,20.84,
2024-03-02 2:40:00 AM,30.51,20.93,
2024-03-02 2:30:00 AM,30.42,21.01,
2024-03-02 2:20:00 AM,30.33,21.1,
2024-03-02 2:10:00 AM,30.24,21.19,
2024-03-02 2:00:00 AM,30.15,21.28,
2024-03-02 1:50:00 AM,30.07,21.36,
2024-03-02 1:40:00 AM,30.06,20.81,
2024-03-02 1:30:00 AM,30.16,20.89,
2024-03-02 1:20:00 AM,30.26,20.97,
2024-03-02 1:10:00 AM,30.36,21.05,
2024-03-02 1:00:00 AM,30.46,21.13,
2024-03-02 12:50:00 AM,30.55,21.21,
2024-03-02 12:40:00 AM,30.65,21.29,
2024-03-02 12:30:00 AM,30.75,21.37,
2024-03-02 12:20:00 AM,30.85,21.45,
2024-03-02 12:10:00 AM,30.94,21.53,
2024-03-02 12:00:00 AM,30.8,21.27,
2024-03-01 11:50:00 PM,30.71,21.35,
2024-03-01 11:40:00 PM,30.63,21.43,
2024-03-01 11:30:00 PM,30.55,21.51,
2024-03-01 11:20:00 PM,30.47,21.59,
2024-03-01 11:10:00 PM,30.38,21.67,
2024-03-01 11:00:00 PM,30.3,21.75,
2024-03-01 10:50:00 PM,30.22,21.83,
2024-03-01 10:40:00 PM,30.14,21.91,
2024-03-01 10:30:00 PM,30.06,21.98,
2024-03-01 10:20:00 PM,30.79,21.83,
2024-03-01 10:10:00 PM,30.71,21.9,
2024-03-01 10:00:00 PM,30.63,21.96,
2024-03-01 9:50:00 PM,30.56,22.02,
2024-03-01 9:40:00 PM,30.48,22.08,
2024-03-01 9:30:00 PM,30.41,22.14,
2024-03-01 9:20:00 PM,30.33,22.2,
2024-03-01 9:10:00 PM,30.26,22.26,
2024-03-01 9:00:00 PM,30.18,22.32,
2024-03-01 8:50:00 PM,30.11,22.38,
2024-03-01 8:40:00 PM,30.12,22.23,
2024-03-01 8:30:00 PM,30.22,22.18,
2024-03-01 8:20:00 PM,30.31,22.13,
2024-03-01 8:10:00 PM,30.4,22.08,
2024-03-01 8:00:00 PM,30.49,22.03,
2024-03-01 7:50:00 PM,30.58,21.98,
2024-03-01 7:40:00 PM,30.67,21.93,
2024-03-01 7:30:00 PM,30.76,21.88,
2024-03-01 7:20:00 PM,30.85,21.83,
2024-03-01 7:10:00 PM,30.94,21.79,
2024-03-01 7:00:00 PM,30.07,22.01,
2024-03-01 6:50:00 PM,30.16,21.93,
2024-03-01 6:40:00 PM,30.25,21.85,
2024-03-01 6:30:00 PM,30.34,21.78,
2024-03-01 6:20:00 PM,30.43,21.7,
2024-03-01 6:10:00 PM,30.52,21.63,
2024-03-01 6:00:00 PM,30.61,21.55,
2024-03-01 5:50:00 PM,30.7,21.48,
2024-03-01 5:40:00 PM,30.79,21.4,
2024-03-01 5:30:00 PM,30.87,21.33,
2024-03-01 5:20:00 PM,30.06,21.33,
2024-03-01 5:10:00 PM,30.15,21.26,
2024-03-01 5:00:00 PM,30.23,21.2,
2024-03-01 4:50:00 PM,30.32,21.14,
2024-03-01 4:40:00 PM,30.4,21.08,
2024-03-01 4:30:00 PM,30.49,21.02,
2024-03-01 4:20:00 PM,30.57,20.96,
2024-03-01 4:10:00 PM,30.66,20.9,
2024-03-01 4:00:00 PM,30.74,20.84,
2024-03-01 3:50:00 PM,30.82,20.78,
2024-03-01 3:40:00 PM,30.11,20.64,
2024-03-01 3:30:00 PM,30.19,20.58,
2024-03-01 3:20:00 PM,30.27,20.52,
2024-03-01 3:10:00 PM,30.35,20.47,
2024-03-01 3:00:00 PM,30.43,20.41,
2024-03-01 2:50:00 PM,30.51,20.36,
2024-03-01 2:40:00 PM,30.59,20.3,
2024-03-01 2:30:00 PM,30.67,20.25,
2024-03-01 2:20:00 PM,30.75,20.19,
2024-03-01 2:10:00 PM,30.83,20.14,
2024-03-01 2:00:00 PM,30.11,20.33,
2024-03-01 1:50:00 PM,30.2,20.26,
2024-03-01 1:40:00 PM,30.28,20.19,
2024-03-01 1:30:00 PM,30.37,20.13,
2024-03-01 1:20:00 PM,30.45,20.06,
2024-03-01 1:10:00 PM,30.54,19.99,
2024-03-01 1:00:00 PM,30.62,19.93,
2024-03-01 12:50:00 PM,30.71,19.86,
2024-03-01 12:40:00 PM,30.79,19.79,
2024-03-01 12:30:00 PM,30.87,19.73,
2024-03-01 12:20:00 PM,30.18,19.5,
2024-03-01 12:10:00 PM,30.28,19.57,
2024-03-01 12:00:00 PM,30.37,19.63,
2024-03-01 11:50:00 AM,30.47,19.69,
2024-03-01 11:40:00 AM,30.56,19.75,
2024-03-01 11:30:00 AM,30.66,19.81,
2024-03-01 11:20:00 AM,30.75,19.87,
2024-03-01 11:10:00 AM,30.85,19.93,
2024-03-01 11:00:00 AM,30.94,19.99,
2024-03-01 10:50:00 AM,31.03,20.05,
2024-03-01 10:40:00 AM,30.11,19.59,
2024-03-01 10:30:00 AM,30.2,19.66,
2024-03-01 10:20:00 AM,30.28,19.73,
2024-03-01 10:10:00 AM,30.37,19.8,
2024-03-01 10:00:00 AM,30.45,19.87,
2024-03-01 9:50:00 AM,30.54,19.93,
2024-03-01 9:40:00 AM,30.62,20,
2024-03-01 9:30:00 AM,30.71,20.07,
2024-03-01 9:20:00 AM,30.79,20.14,
2024-03-01 9:10:00 AM,30.87,20.2,
2024-03-01 9:00:00 AM,30.8,19.48,
2024-03-01 8:50:00 AM,30.72,19.57,
2024-03-01 8:40:00 AM,30.64,19.66,
2024-03-01 8:30:00 AM,30.57,19.75,
2024-03-01 8:20:00 AM,30.49,19.84,
2024-03-01 8:10:00 AM,30.41,19.93,
2024-03-01 8:00:00 AM,30.34,20.02,
2024-03-01 7:50:00 AM,30.26,20.11,
2024-03-01 7:40:00 AM,30.18,20.2,
2024-03-01 7:30:00 AM,30.11,20.28,
2024-03-01 7:20:00 AM,30.18,19.83,
2024-03-01 7:10:00 AM,30.27,19.88,
2024-03-01 7:00:00 AM,30.35,19.93,
2024-03-01 6:50:00 AM,30.44,19.98,
2024-03-01 6:40:00 AM,30.52,20.03,
2024-03-01 6:30:00 AM,30.61,20.08,
2024-03-01 6:20:00 AM,30.69,20.13,
2024-03-01 6:10:00 AM,30.78,20.18,
2024-03-01 6:00:00 AM,30.86,20.23,
2024-03-01 5:50:00 AM,30.94,20.27,
2024-03-01 5:40:00 AM,31,19.85,
2024-03-01 5:30:00 AM,30.92,19.92,
2024-03-01 5:20:00 AM,30.84,19.98,
2024-03-01 5:10:00 AM,30.76,20.04,
2024-03-01 5:00:00 AM,30.68,20.11,
2024-03-01 4:50:00 AM,30.6,20.17,
2024-03-01 4:40:00 AM,30.52,20.23,
2024-03-01 4:30:00 AM,30.44,20.3,
2024-03-01 4:20:00 AM,30.36,20.36,
2024-03-01 4:10:00 AM,30.28,20.42,
2024-03-01 4:00:00 AM,30.83,19.83,
2024-03-01 3:50:00 AM,30.77,19.9,
2024-03-01 3:40:00 AM,30.71,19.96,
2024-03-01 3:30:00 AM,30.65,20.02,
2024-03-01 3:20:00 AM,30.59,20.08,
2024-03-01 3:10:00 AM,30.54,20.15,
2024-03-01 3:00:00 AM,30.48,20.21,
2024-03-01 2:50:00 AM,30.42,20.27,
2024-03-01 2:40:00 AM,30.36,20.33,
2024-03-01 2:30:00 AM,30.31,20.39,
2024-03-01 2:20:00 AM,30.31,19.79,
2024-03-01 2:10:00 AM,30.37,19.89,
2024-03-01 2:00:00 AM,30.42,19.99,
2024-03-01 1:50:00 AM,30.48,20.09,
2024-03-01 1:40:00 AM,30.53,20.19,
2024-03-01 1:30:00 AM,30.59,20.29,
2024-03-01 1:20:00 AM,30.64,20.39,
2024-03-01 1:10:00 AM,30.7,20.49,
2024-03-01 1:00:00 AM,30.75,20.59,
2024-03-01 12:50:00 AM,30.8,20.68,
2024-03-01 12:40:00 AM,30.92,20.33,
2024-03-01 12:30:00 AM,30.82,20.42,
2024-03-01 12:20:00 AM,30.72,20.5,
2024-03-01 12:10:00 AM,30.63,20.59,
2024-03-01 12:00:00 AM,30.53,20.67,
2024-02-29 11:50:00 PM,30.44,20.76,
2024-02-29 11:40:00 PM,30.34,20.84,
2024-02-29 11:30:00 PM,30.25,20.93,
2024-02-29 11:20:00 PM,30.15,21.01,
2024-02-29 11:10:00 PM,30.06,21.09,
2024-02-29 11:00:00 PM,30.11,20.52,
2024-02-29 10:50:00 PM,30.2,20.58,
2024-02-29 10:40:00 PM,30.28,20.64,
2024-02-29 10:30:00 PM,30.37,20.69,
2024-02-29 10:20:00 PM,30.45,20.75,
2024-02-29 10:10:00 PM,30.54,20.81,
2024-02-29 10:00:00 PM,30.62,20.86,
2024-02-29 9:50:00 PM,30.71,20.92,
2024-02-29 9:40:00 PM,30.79,20.98,
2024-02-29 9:30:00 PM,30.87,21.03,
2024-02-29 9:20:00 PM,30.8,20.59,
2024-02-29 9:10:00 PM,30.71,20.68,
2024-02-29 9:00:00 PM,30.63,20.76,
2024-02-29 8:50:00 PM,30.55,20.85,
2024-02-29 8:40:00 PM,30.47,20.93,
2024-02-29 8:30:00 PM,30.38,21.02,
2024-02-29 8:20:00 PM,30.3,21.1,
2024-02-29 8:10:00 PM,30.22,21.19,
2024-02-29 8:00:00 PM,30.14,21.27,
2024-02-29 7:50:00 PM,30.06,21.35,
2024-02-29 7:40:00 PM,30.12,21.48,
2024-02-29 7:30:00 PM,30.21,21.4,
2024-02-29 7:20:00 PM,30.29,21.32,
2024-02-29 7:10:00 PM,30.37,21.24,
2024-02-29 7:00:00 PM,30.46,21.16,
2024-02-29 6:50:00 PM,30.54,21.08,
2024-02-29 6:40:00 PM,30.62,21,
2024-02-29 6:30:00 PM,30.71,20.92,
2024-02-29 6:20:00 PM,30.79,20.84,
2024-02-29 6:10:00 PM,30.87,20.77,
2024-02-29 6:00:00 PM,30.83,20.86,
2024-02-29 5:50:00 PM,30.72,20.96,
2024-02-29 5:40:00 PM,30.62,21.05,
2024-02-29 5:30:00 PM,30.52,21.15,
2024-02-29 5:20:00 PM,30.42,21.24,
2024-02-29 5:10:00 PM,30.31,21.34,
2024-02-29 5:00:00 PM,30.21,21.43,
2024-02-29 4:50:00 PM,30.11,21.53,
2024-02-29 4:40:00 PM,30.01,21.62,
2024-02-29 4:30:00 PM,29.91,21.71,
2024-02-29 4:20:00 PM,30.06,21.74,
2024-02-29 4:10:00 PM,30.15,21.66,
2024-02-29 4:00:00 PM,30.23,21.59,
2024-02-29 3:50:00 PM,30.31,21.51,
2024-02-29 3:40:00 PM,30.39,21.44,
2024-02-29 3:30:00 PM,30.48,21.36,
2024-02-29 3:20:00 PM,30.56,21.29,
2024-02-29 3:10:00 PM,30.64,21.21,
2024-02-29 3:00:00 PM,30.72,21.14,
2024-02-29 2:50:00 PM,30.8,21.07,
2024-02-29 2:40:00 PM,29.94,21.89,
2024-02-29 2:30:00 PM,30.03,21.81,
2024-02-29 2:20:00 PM,30.11,21.73,
2024-02-29 2:10:00 PM,30.19,21.66,
2024-02-29 2:00:00 PM,30.28,21.58,
2024-02-29 1:50:00 PM,30.36,21.51,
2024-02-29 1:40:00 PM,30.44,21.43,
2024-02-29 1:30:00 PM,30.53,21.36,
2024-02-29 1:20:00 PM,30.61,21.28,
2024-02-29 1:10:00 PM,30.69,21.21,
2024-02-29 1:00:00 PM,30.8,21.17,
2024-02-29 12:50:00 PM,30.7,21.27,
2024-02-29 12:40:00 PM,30.6,21.37,
2024-02-29 12:30:00 PM,30.51,21.47,
2024-02-29 12:20:00 PM,30.41,21.57,
2024-02-29 12:10:00 PM,30.32,21.66,
2024-02-29 12:00:00 PM,30.22,21.76,
2024-02-29 11:50:00 AM,30.13,21.86,
2024-02-29 11:40:00 AM,30.03,21.96,
2024-02-29 11:30:00 AM,29.94,22.05,
2024-02-29 11:20:00 AM,30.03,22.22,
2024-02-29 11:10:00 AM,30.12,22.14,
2024-02-29 11:00:00 AM,30.2,22.07,
2024-02-29 10:50:00 AM,30.29,22,
2024-02-29 10:40:00 AM,30.37,21.92,
2024-02-29 10:30:00 AM,30.46,21.85,
2024-02-29 10:20:00 AM,30.54,21.78,
2024-02-29 10:10:00 AM,30.63,21.7,
2024-02-29 10:00:00 AM,30.71,21.63,
2024-02-29 9:50:00 AM,30.79,21.56,
2024-02-29 9:40:00 AM,30.79,21.64,
2024-02-29 9:30:00 AM,30.71,21.74,
2024-02-29 9:20:00 AM,30.63,21.84,
2024-02-29 9:10:00 AM,30.56,21.93,
2024-02-29 9:00:00 AM,30.48,22.03,
2024-02-29 8:50:00 AM,30.41,22.12,
2024-02-29 8:40:00 AM,30.33,22.22,
2024-02-29 8:30:00 AM,30.26,22.31,
2024-02-29 8:20:00 AM,30.18,22.41,
2024-02-29 8:10:00 AM,30.11,22.5,
2024-02-29 8:00:00 AM,30.87,21.94,
2024-02-29 7:50:00 AM,30.78,22.05,
2024-02-29 7:40:00 AM,30.69,22.15,
2024-02-29 7:30:00 AM,30.6,22.26,
2024-02-29 7:20:00 AM,30.51,22.36,
2024-02-29 7:10:00 AM,30.42,22.47,
2024-02-29 7:00:00 AM,30.33,22.57,
2024-02-29 6:50:00 AM,30.24,22.68,
2024-02-29 6:40:00 AM,30.15,22.78,
2024-02-29 6:30:00 AM,30.07,22.88,
2024-02-29 6:20:00 AM,30.06,22.45,
2024-02-29 6:10:00 AM,30.16,22.55,
2024-02-29 6:00:00 AM,30.26,22.64,
2024-02-29 5:50:00 AM,30.36,22.73,
2024-02-29 5:40:00 AM,30.46,22.82,
2024-02-29 5:30:00 AM,30.55,22.92,
2024-02-29 5:20:00 AM,30.65,23.01,
2024-02-29 5:10:00 AM,30.75,23.1,
2024-02-29 5:00:00 AM,30.85,23.19,
2024-02-29 4:50:00 AM,30.94,23.28,
2024-02-29 4:40:00 AM,30.81,22.95,
2024-02-29 4:30:00 AM,30.72,23.06,
2024-02-29 4:20:00 AM,30.64,23.16,
2024-02-29 4:10:00 AM,30.56,23.26,
2024-02-29 4:00:00 AM,30.48,23.37,
2024-02-29 3:50:00 AM,30.39,23.47,
2024-02-29 3:40:00 AM,30.31,23.57,
2024-02-29 3:30:00 AM,30.23,23.68,
2024-02-29 3:20:00 AM,30.15,23.78,
2024-02-29 3:10:00 AM,30.07,23.88,
2024-02-29 3:00:00 AM,30,23.28,
2024-02-29 2:50:00 AM,30.1,23.44,
2024-02-29 2:40:00 AM,30.2,23.59,
2024-02-29 2:30:00 AM,30.29,23.75,
2024-02-29 2:20:00 AM,30.39,23.9,
2024-02-29 2:10:00 AM,30.49,24.06,
2024-02-29 2:00:00 AM,30.58,24.21,
2024-02-29 1:50:00 AM,30.68,24.37,
2024-02-29 1:40:00 AM,30.78,24.52,
2024-02-29 1:30:00 AM,30.87,24.67,
2024-02-29 1:20:00 AM,30.06,24.28,
2024-02-29 1:10:00 AM,30.14,24.39,
2024-02-29 1:00:00 AM,30.22,24.5,
2024-02-29 12:50:00 AM,30.29,24.61,
2024-02-29 12:40:00 AM,30.37,24.72,
2024-02-29 12:30:00 AM,30.45,24.83,
2024-02-29 12:20:00 AM,30.52,24.94,
2024-02-29 12:10:00 AM,30.6,25.05,
2024-02-29 12:00:00 AM,30.68,25.16,
2024-02-28 11:50:00 PM,30.75,25.27,
2024-02-28 11:40:00 PM,29.87,25.59,
2024-02-28 11:30:00 PM,29.98,25.74,
2024-02-28 11:20:00 PM,30.08,25.88,
2024-02-28 11:10:00 PM,30.18,26.02,
2024-02-28 11:00:00 PM,30.28,26.17,
2024-02-28 10:50:00 PM,30.39,26.31,
2024-02-28 10:40:00 PM,30.49,26.45,
2024-02-28 10:30:00 PM,30.59,26.6,
2024-02-28 10:20:00 PM,30.69,26.74,
2024-02-28 10:10:00 PM,30.79,26.88,
2024-02-28 10:00:00 PM,29.8,26.47,
2024-02-28 9:50:00 PM,29.92,26.71,
2024-02-28 9:40:00 PM,30.04,26.94,
2024-02-28 9:30:00 PM,30.16,27.17,
2024-02-28 9:20:00 PM,30.28,27.4,
2024-02-28 9:10:00 PM,30.4,27.64,
2024-02-28 9:00:00 PM,30.52,27.87,
2024-02-28 8:50:00 PM,30.64,28.1,
2024-02-28 8:40:00 PM,30.76,28.33,
2024-02-28 8:30:00 PM,30.87,28.56,
2024-02-28 8:20:00 PM,30.75,28.35,
2024-02-28 8:10:00 PM,30.67,28.47,
2024-02-28 8:00:00 PM,30.59,28.59,
2024-02-28 7:50:00 PM,30.52,28.71,
2024-02-28 7:40:00 PM,30.44,28.83,
2024-02-28 7:30:00 PM,30.36,28.94,
2024-02-28 7:20:00 PM,30.29,29.06,
2024-02-28 7:10:00 PM,30.21,29.18,
2024-02-28 7:00:00 PM,30.13,29.3,
2024-02-28 6:50:00 PM,30.06,29.41,
2024-02-28 6:40:00 PM,29.8,29.46,
2024-02-28 6:30:00 PM,29.91,29.38,
2024-02-28 6:20:00 PM,30.01,29.3,
2024-02-28 6:10:00 PM,30.11,29.22,
2024-02-28 6:00:00 PM,30.22,29.14,
2024-02-28 5:50:00 PM,30.32,29.07,
2024-02-28 5:40:00 PM,30.42,28.99,
2024-02-28 5:30:00 PM,30.53,28.91,
2024-02-28 5:20:00 PM,30.63,28.83,
2024-02-28 5:10:00 PM,30.73,28.76,
2024-02-28 5:00:00 PM,30,29.16,
2024-02-28 4:50:00 PM,30.09,29.04,
2024-02-28 4:40:00 PM,30.18,28.93,
2024-02-28 4:30:00 PM,30.27,28.82,
2024-02-28 4:20:00 PM,30.36,28.7,
2024-02-28 4:10:00 PM,30.44,28.59,
2024-02-28 4:00:00 PM,30.53,28.48,
2024-02-28 3:50:00 PM,30.62,28.36,
2024-02-28 3:40:00 PM,30.71,28.25,
2024-02-28 3:30:00 PM,30.79,28.14,
2024-02-28 3:20:00 PM,30.94,28.34,
2024-02-28 3:10:00 PM,30.84,28.23,
2024-02-28 3:00:00 PM,30.74,28.12,
2024-02-28 2:50:00 PM,30.65,28.01,
2024-02-28 2:40:00 PM,30.55,27.9,
2024-02-28 2:30:00 PM,30.46,27.79,
2024-02-28 2:20:00 PM,30.36,27.68,
2024-02-28 2:10:00 PM,30.27,27.57,
2024-02-28 2:00:00 PM,30.17,27.46,
2024-02-28 1:50:00 PM,30.08,27.36,
2024-02-28 1:40:00 PM,30.69,27.72,
2024-02-28 1:30:00 PM,30.63,27.63,
2024-02-28 1:20:00 PM,30.57,27.54,
2024-02-28 1:10:00 PM,30.52,27.45,
2024-02-28 1:00:00 PM,30.46,27.36,
2024-02-28 12:50:00 PM,30.4,27.27,
2024-02-28 12:40:00 PM,30.35,27.18,
2024-02-28 12:30:00 PM,30.29,27.09,
2024-02-28 12:20:00 PM,30.23,27,
2024-02-28 12:10:00 PM,30.18,26.91,
2024-02-28 12:00:00 PM,30.08,27.24,
2024-02-28 11:50:00 AM,30.17,27.16,
2024-02-28 11:40:00 AM,30.25,27.09,
2024-02-28 11:30:00 AM,30.33,27.02,
2024-02-28 11:20:00 AM,30.41,26.95,
2024-02-28 11:10:00 AM,30.5,26.87,
2024-02-28 11:00:00 AM,30.58,26.8,
2024-02-28 10:50:00 AM,30.66,26.73,
2024-02-28 10:40:00 AM,30.74,26.66,
2024-02-28 10:30:00 AM,30.82,26.59,
