Time,Temperature(℃),Humidity(%RH),MAC address(49:22:11:25:0F:F3)
12/05/2024 10:30,33.52,63.39,
12/05/2024 10:20,33.5,63.5,
12/05/2024 10:10,33.48,63.61,
12/05/2024 10:00,33.46,63.72,
12/05/2024 9:50,33.44,63.83,
12/05/2024 9:40,33.42,63.94,
12/05/2024 9:30,33.4,64.05,
12/05/2024 9:20,33.38,64.16,
12/05/2024 9:10,33.36,64.39,
12/05/2024 9:00,33.39,63.83,
12/05/2024 8:50,33.41,63.28,
12/05/2024 8:40,33.43,62.73,
12/05/2024 8:30,33.45,62.18,
12/05/2024 8:20,33.47,61.62,
12/05/2024 8:10,33.49,61.07,
12/05/2024 8:00,33.51,60.52,
12/05/2024 7:50,33.53,59.97,
12/05/2024 7:40,33.55,59.42,
12/05/2024 7:30,33.36,58.34,
12/05/2024 7:20,33.34,55.97,
12/05/2024 7:10,33.32,53.6,
12/05/2024 7:00,33.3,51.24,
12/05/2024 6:50,33.28,48.87,
12/05/2024 6:40,33.26,46.5,
12/05/2024 6:30,33.24,44.14,
12/05/2024 6:20,33.22,41.77,
12/05/2024 6:10,33.2,39.4,
12/05/2024 6:00,33.18,37.04,
12/05/2024 5:50,33.18,41.43,
12/05/2024 5:40,33.08,43.37,
12/05/2024 5:30,32.99,45.3,
12/05/2024 5:20,32.89,47.24,
12/05/2024 5:10,32.8,49.17,
12/05/2024 5:00,32.7,51.11,
12/05/2024 4:50,32.61,53.04,
12/05/2024 4:40,32.51,54.98,
12/05/2024 4:30,32.42,56.91,
12/05/2024 4:20,32.33,58.84,
12/05/2024 4:10,32.36,55.51,
12/05/2024 4:00,32.39,56.61,
12/05/2024 3:50,32.42,57.7,
12/05/2024 3:40,32.44,58.79,
12/05/2024 3:30,32.47,59.88,
12/05/2024 3:20,32.49,60.98,
12/05/2024 3:10,32.52,62.07,
12/05/2024 3:00,32.54,63.16,
12/05/2024 2:50,32.57,64.25,
12/05/2024 2:40,32.59,65.34,
12/05/2024 2:30,32.55,64.67,
12/05/2024 2:20,32.52,63.92,
12/05/2024 2:10,32.49,63.18,
12/05/2024 2:00,32.47,62.44,
12/05/2024 1:50,32.44,61.69,
12/05/2024 1:40,32.41,60.95,
12/05/2024 1:30,32.39,60.21,
12/05/2024 1:20,32.36,59.46,
12/05/2024 1:10,32.33,58.72,
12/05/2024 1:00,32.31,57.98,
12/05/2024 0:50,32.05,54.17,
12/05/2024 0:40,32.08,52.32,
12/05/2024 0:30,32.11,50.48,
12/05/2024 0:20,32.14,48.64,
12/05/2024 0:10,32.17,46.8,
12/05/2024 0:00,32.2,44.96,
11/05/2024 23:50,32.23,43.12,
11/05/2024 23:40,32.26,41.28,
11/05/2024 23:30,32.29,39.44,
11/05/2024 23:20,32.31,37.6,
11/05/2024 23:10,32.31,44.17,
11/05/2024 23:00,32.34,46.08,
11/05/2024 22:50,32.37,47.99,
11/05/2024 22:40,32.39,49.9,
11/05/2024 22:30,32.42,51.81,
11/05/2024 22:20,32.45,53.72,
11/05/2024 22:10,32.47,55.63,
11/05/2024 22:00,32.5,57.54,
11/05/2024 21:50,32.53,59.45,
11/05/2024 21:40,32.55,61.35,
11/05/2024 21:30,32.36,61.77,
11/05/2024 21:20,32.41,62.09,
11/05/2024 21:10,32.46,62.41,
11/05/2024 21:00,32.51,62.72,
11/05/2024 20:50,32.56,63.04,
11/05/2024 20:40,32.61,63.36,
11/05/2024 20:30,32.66,63.67,
11/05/2024 20:20,32.71,63.99,
11/05/2024 20:10,32.76,64.31,
11/05/2024 20:00,32.8,64.62,
11/05/2024 19:50,32.83,62.24,
11/05/2024 19:40,32.91,59.81,
11/05/2024 19:30,32.99,57.38,
11/05/2024 19:20,33.07,54.96,
11/05/2024 19:10,33.15,52.53,
11/05/2024 19:00,33.23,50.11,
11/05/2024 18:50,33.31,47.68,
11/05/2024 18:40,33.39,45.26,
11/05/2024 18:30,33.47,42.83,
11/05/2024 18:20,33.55,40.41,
11/05/2024 18:10,33.41,37.45,
11/05/2024 18:00,33.38,38.75,
11/05/2024 17:50,33.35,40.05,
11/05/2024 17:40,33.33,41.35,
11/05/2024 17:30,33.3,42.65,
11/05/2024 17:20,33.28,43.94,
11/05/2024 17:10,33.25,45.24,
11/05/2024 17:00,33.23,46.54,
11/05/2024 16:50,33.2,47.84,
11/05/2024 16:40,33.18,49.13,
11/05/2024 16:30,33.33,51.83,
11/05/2024 16:20,33.36,52.93,
11/05/2024 16:10,33.38,54.03,
11/05/2024 16:00,33.41,55.12,
11/05/2024 15:50,33.43,56.22,
11/05/2024 15:40,33.46,57.31,
11/05/2024 15:30,33.48,58.41,
11/05/2024 15:20,33.51,59.5,
11/05/2024 15:10,33.53,60.6,
11/05/2024 15:00,33.55,61.69,
11/05/2024 14:50,33.55,62.55,
11/05/2024 14:40,33.52,62.21,
11/05/2024 14:30,33.5,61.87,
11/05/2024 14:20,33.48,61.53,
11/05/2024 14:10,33.46,61.19,
11/05/2024 14:00,33.44,60.86,
11/05/2024 13:50,33.42,60.52,
11/05/2024 13:40,33.4,60.18,
11/05/2024 13:30,33.38,59.84,
11/05/2024 13:20,33.36,59.51,
11/05/2024 13:10,33.74,60.17,
11/05/2024 13:00,33.69,60.64,
11/05/2024 12:50,33.64,61.11,
11/05/2024 12:40,33.6,61.57,
11/05/2024 12:30,33.55,62.04,
11/05/2024 12:20,33.51,62.51,
11/05/2024 12:10,33.46,62.97,
11/05/2024 12:00,33.42,63.44,
11/05/2024 11:50,33.37,63.91,
11/05/2024 11:40,33.33,64.37,
11/05/2024 11:30,33.55,64.21,
11/05/2024 11:20,33.52,63.99,
11/05/2024 11:10,33.49,63.77,
11/05/2024 11:00,33.47,63.55,
11/05/2024 10:50,33.44,63.33,
11/05/2024 10:40,33.41,63.11,
11/05/2024 10:30,33.39,62.89,
11/05/2024 10:20,33.36,62.67,
11/05/2024 10:10,33.33,62.45,
11/05/2024 10:00,33.31,62.24,
11/05/2024 9:50,33.55,61.5,
11/05/2024 9:40,33.51,59.94,
11/05/2024 9:30,33.48,58.39,
11/05/2024 9:20,33.45,56.84,
11/05/2024 9:10,33.42,55.29,
11/05/2024 9:00,33.39,53.73,
11/05/2024 8:50,33.36,52.18,
11/05/2024 8:40,33.33,50.63,
11/05/2024 8:30,33.3,49.08,
11/05/2024 8:20,33.27,47.53,
11/05/2024 8:10,33.33,49.55,
11/05/2024 8:00,33.36,50.12,
11/05/2024 7:50,33.38,50.69,
11/05/2024 7:40,33.4,51.25,
11/05/2024 7:30,33.42,51.82,
11/05/2024 7:20,33.44,52.39,
11/05/2024 7:10,33.46,52.95,
11/05/2024 7:00,33.48,53.52,
11/05/2024 6:50,33.5,54.09,
11/05/2024 6:40,33.52,54.65,
11/05/2024 6:30,33.55,52.44,
11/05/2024 6:20,33.41,53.86,
11/05/2024 6:10,33.28,55.28,
11/05/2024 6:00,33.15,56.69,
11/05/2024 5:50,33.02,58.11,
11/05/2024 5:40,32.88,59.53,
11/05/2024 5:30,32.75,60.94,
11/05/2024 5:20,32.62,62.36,
11/05/2024 5:10,32.49,63.78,
11/05/2024 5:00,32.36,65.19,
11/05/2024 4:50,32.33,64.88,
11/05/2024 4:40,32.36,64.38,
11/05/2024 4:30,32.38,63.89,
11/05/2024 4:20,32.41,63.39,
11/05/2024 4:10,32.43,62.9,
11/05/2024 4:00,32.46,62.4,
11/05/2024 3:50,32.48,61.91,
11/05/2024 3:40,32.51,61.41,
11/05/2024 3:30,32.53,60.92,
11/05/2024 3:20,32.55,60.43,
11/05/2024 3:10,32.46,60.05,
11/05/2024 3:00,32.42,57.46,
11/05/2024 2:50,32.38,54.87,
11/05/2024 2:40,32.34,52.29,
11/05/2024 2:30,32.3,49.7,
11/05/2024 2:20,32.26,47.11,
11/05/2024 2:10,32.22,44.53,
11/05/2024 2:00,32.18,41.94,
11/05/2024 1:50,32.14,39.35,
11/05/2024 1:40,32.11,36.77,
11/05/2024 1:30,32.31,37.16,
11/05/2024 1:20,32.34,39.42,
11/05/2024 1:10,32.37,41.68,
11/05/2024 1:00,32.39,43.94,
11/05/2024 0:50,32.42,46.2,
11/05/2024 0:40,32.45,48.46,
11/05/2024 0:30,32.47,50.72,
11/05/2024 0:20,32.5,52.98,
11/05/2024 0:10,32.53,55.24,
11/05/2024 0:00,32.55,57.5,
10/05/2024 23:50,32.42,63.64,
10/05/2024 23:40,32.4,62.91,
10/05/2024 23:30,32.39,62.18,
10/05/2024 23:20,32.38,61.46,
10/05/2024 23:10,32.37,60.73,
10/05/2024 23:00,32.35,60,
10/05/2024 22:50,32.34,59.28,
10/05/2024 22:40,32.33,58.55,
10/05/2024 22:30,32.32,57.82,
10/05/2024 22:20,32.31,57.1,
10/05/2024 22:10,32.18,55.42,
10/05/2024 22:00,32.21,53.36,
10/05/2024 21:50,32.24,51.3,
10/05/2024 21:40,32.26,49.25,
10/05/2024 21:30,32.29,47.19,
10/05/2024 21:20,32.32,45.14,
10/05/2024 21:10,32.34,43.08,
10/05/2024 21:00,32.37,41.03,
10/05/2024 20:50,32.4,38.97,
10/05/2024 20:40,32.42,36.92,
10/05/2024 20:30,32.18,40.95,
10/05/2024 20:20,32.32,42.54,
10/05/2024 20:10,32.46,44.13,
10/05/2024 20:00,32.6,45.72,
10/05/2024 19:50,32.74,47.31,
10/05/2024 19:40,32.87,48.9,
10/05/2024 19:30,33.01,50.49,
10/05/2024 19:20,33.15,52.08,
10/05/2024 19:10,33.29,53.67,
10/05/2024 19:00,33.42,55.26,
10/05/2024 18:50,33.58,52.61,
10/05/2024 18:40,33.55,53.22,
10/05/2024 18:30,33.52,53.82,
10/05/2024 18:20,33.49,54.42,
10/05/2024 18:10,33.46,55.02,
10/05/2024 18:00,33.43,55.62,
10/05/2024 17:50,33.4,56.22,
10/05/2024 17:40,33.37,56.82,
10/05/2024 17:30,33.34,57.42,
10/05/2024 17:20,33.32,58.02,
10/05/2024 17:10,33.36,59.6,
10/05/2024 17:00,33.4,59.41,
10/05/2024 16:50,33.44,59.22,
10/05/2024 16:40,33.47,59.04,
10/05/2024 16:30,33.51,58.85,
10/05/2024 16:20,33.54,58.66,
10/05/2024 16:10,33.58,58.48,
10/05/2024 16:00,33.61,58.29,
10/05/2024 15:50,33.65,58.1,
10/05/2024 15:40,33.68,57.92,
10/05/2024 15:30,33.43,57.42,
10/05/2024 15:20,33.4,54.68,
10/05/2024 15:10,33.37,51.94,
10/05/2024 15:00,33.34,49.2,
10/05/2024 14:50,33.31,46.46,
10/05/2024 14:40,33.29,43.72,
10/05/2024 14:30,33.26,40.98,
10/05/2024 14:20,33.23,38.24,
10/05/2024 14:10,33.2,35.5,
10/05/2024 14:00,33.18,32.76,
10/05/2024 13:50,33.28,31.82,
10/05/2024 13:40,33.21,34.27,
10/05/2024 13:30,33.15,36.72,
10/05/2024 13:20,33.09,39.17,
10/05/2024 13:10,33.02,41.62,
10/05/2024 13:00,32.96,44.07,
10/05/2024 12:50,32.9,46.52,
10/05/2024 12:40,32.83,48.97,
10/05/2024 12:30,32.77,51.42,
10/05/2024 12:20,32.71,53.86,
10/05/2024 12:10,32.55,22.28,
10/05/2024 12:00,32.63,23.34,
10/05/2024 11:50,32.71,24.4,
10/05/2024 11:40,32.79,25.46,
10/05/2024 11:30,32.87,26.52,
10/05/2024 11:20,32.95,27.58,
10/05/2024 11:10,33.03,28.64,
10/05/2024 11:00,33.11,29.7,
10/05/2024 10:50,33.19,30.76,
10/05/2024 10:40,33.27,31.81,
10/05/2024 10:30,32.24,27.22,
10/05/2024 10:20,32.39,31.15,
10/05/2024 10:10,32.54,35.08,
10/05/2024 10:00,32.68,39,
10/05/2024 9:50,32.83,42.93,
10/05/2024 9:40,32.97,46.85,
10/05/2024 9:30,33.12,50.78,
10/05/2024 9:20,33.26,54.7,
10/05/2024 9:10,33.41,58.63,
10/05/2024 9:00,33.55,62.55,
10/05/2024 8:50,33.55,63.03,
10/05/2024 8:40,33.52,62.15,
10/05/2024 8:30,33.49,61.27,
10/05/2024 8:20,33.46,60.4,
10/05/2024 8:10,33.43,59.52,
10/05/2024 8:00,33.41,58.65,
10/05/2024 7:50,33.38,57.77,
10/05/2024 7:40,33.35,56.9,
10/05/2024 7:30,33.32,56.02,
10/05/2024 7:20,33.3,55.15,
10/05/2024 7:10,33.3,38.68,
10/05/2024 7:00,33.26,40.3,
10/05/2024 6:50,33.22,41.92,
10/05/2024 6:40,33.18,43.54,
10/05/2024 6:30,33.14,45.16,
10/05/2024 6:20,33.11,46.78,
10/05/2024 6:10,33.07,48.4,
10/05/2024 6:00,33.03,50.02,
10/05/2024 5:50,32.99,51.64,
10/05/2024 5:40,32.96,53.25,
10/05/2024 5:30,32.31,56.53,
10/05/2024 5:20,32.34,57.41,
10/05/2024 5:10,32.37,58.29,
10/05/2024 5:00,32.39,59.17,
10/05/2024 4:50,32.42,60.05,
10/05/2024 4:40,32.45,60.93,
10/05/2024 4:30,32.47,61.81,
10/05/2024 4:20,32.5,62.69,
10/05/2024 4:10,32.53,63.57,
10/05/2024 4:00,32.55,64.45,
10/05/2024 3:50,32.55,58.86,
10/05/2024 3:40,32.52,59.49,
10/05/2024 3:30,32.5,60.12,
10/05/2024 3:20,32.47,60.75,
10/05/2024 3:10,32.45,61.38,
10/05/2024 3:00,32.42,62,
10/05/2024 2:50,32.4,62.63,
10/05/2024 2:40,32.37,63.26,
10/05/2024 2:30,32.35,63.89,
10/05/2024 2:20,32.33,64.51,
10/05/2024 2:10,32.55,64.87,
10/05/2024 2:00,32.52,64.7,
10/05/2024 1:50,32.49,64.53,
10/05/2024 1:40,32.47,64.37,
10/05/2024 1:30,32.44,64.2,
10/05/2024 1:20,32.41,64.04,
10/05/2024 1:10,32.39,63.87,
10/05/2024 1:00,32.36,63.71,
10/05/2024 0:50,32.33,63.54,
10/05/2024 0:40,32.31,63.38,
10/05/2024 0:30,32.44,64.28,
10/05/2024 0:20,32.4,61.35,
10/05/2024 0:10,32.36,58.43,
10/05/2024 0:00,32.32,55.5,
9/05/2024 23:50,32.28,52.58,
9/05/2024 23:40,32.24,49.65,
9/05/2024 23:30,32.2,46.73,
9/05/2024 23:20,32.16,43.8,
9/05/2024 23:10,32.12,40.88,
9/05/2024 23:00,32.08,37.96,
9/05/2024 22:50,32.36,38.05,
9/05/2024 22:40,32.32,38.38,
9/05/2024 22:30,32.29,38.71,
9/05/2024 22:20,32.25,39.04,
9/05/2024 22:10,32.22,39.37,
9/05/2024 22:00,32.18,39.7,
9/05/2024 21:50,32.15,40.03,
9/05/2024 21:40,32.11,40.36,
9/05/2024 21:30,32.08,40.69,
9/05/2024 21:20,32.05,41.02,
9/05/2024 21:10,32.31,42,
9/05/2024 21:00,32.38,43.76,
9/05/2024 20:50,32.45,45.52,
9/05/2024 20:40,32.52,47.28,
9/05/2024 20:30,32.59,49.04,
9/05/2024 20:20,32.66,50.8,
9/05/2024 20:10,32.73,52.56,
9/05/2024 20:00,32.8,54.32,
9/05/2024 19:50,32.87,56.08,
9/05/2024 19:40,32.93,57.83,
9/05/2024 19:30,33.29,52.99,
9/05/2024 19:20,33.31,53.75,
9/05/2024 19:10,33.32,54.51,
9/05/2024 19:00,33.34,55.27,
9/05/2024 18:50,33.35,56.03,
9/05/2024 18:40,33.37,56.79,
9/05/2024 18:30,33.38,57.55,
9/05/2024 18:20,33.4,58.31,
9/05/2024 18:10,33.41,59.07,
9/05/2024 18:00,33.42,59.83,
9/05/2024 17:50,33.49,60.04,
9/05/2024 17:40,33.46,59.77,
9/05/2024 17:30,33.44,59.51,
9/05/2024 17:20,33.42,59.25,
9/05/2024 17:10,33.4,58.98,
9/05/2024 17:00,33.38,58.72,
9/05/2024 16:50,33.36,58.46,
9/05/2024 16:40,33.34,58.19,
9/05/2024 16:30,33.32,57.93,
9/05/2024 16:20,33.3,57.67,
9/05/2024 16:10,33.42,57.32,
9/05/2024 16:00,33.4,56.29,
9/05/2024 15:50,33.38,55.26,
9/05/2024 15:40,33.36,54.23,
9/05/2024 15:30,33.34,53.2,
9/05/2024 15:20,33.32,52.17,
9/05/2024 15:10,33.3,51.14,
9/05/2024 15:00,33.28,50.11,
9/05/2024 14:50,33.26,49.08,
9/05/2024 14:40,33.24,48.06,
9/05/2024 14:30,33.49,55.59,
9/05/2024 14:20,33.46,56.42,
9/05/2024 14:10,33.44,57.25,
9/05/2024 14:00,33.42,58.08,
9/05/2024 13:50,33.4,58.91,
9/05/2024 13:40,33.38,59.73,
9/05/2024 13:30,33.36,60.56,
9/05/2024 13:20,33.34,61.39,
9/05/2024 13:10,33.32,62.22,
9/05/2024 13:00,33.3,63.04,
9/05/2024 12:50,33.3,61.4,
9/05/2024 12:40,33.33,61.75,
9/05/2024 12:30,33.36,62.1,
9/05/2024 12:20,33.39,62.44,
9/05/2024 12:10,33.42,62.79,
9/05/2024 12:00,33.44,63.13,
9/05/2024 11:50,33.47,63.48,
9/05/2024 11:40,33.5,63.82,
9/05/2024 11:30,33.53,64.17,
9/05/2024 11:20,33.55,64.51,
9/05/2024 11:10,33.3,64.43,
9/05/2024 11:00,33.33,64.25,
9/05/2024 10:50,33.35,64.07,
9/05/2024 10:40,33.37,63.89,
9/05/2024 10:30,33.39,63.71,
9/05/2024 10:20,33.41,63.53,
9/05/2024 10:10,33.43,63.35,
9/05/2024 10:00,33.45,63.17,
9/05/2024 9:50,33.47,62.99,
9/05/2024 9:40,33.49,62.82,
9/05/2024 9:30,33.42,62.89,
9/05/2024 9:20,33.39,62.18,
9/05/2024 9:10,33.37,61.47,
9/05/2024 9:00,33.35,60.76,
9/05/2024 8:50,33.33,60.05,
9/05/2024 8:40,33.31,59.34,
9/05/2024 8:30,33.29,58.63,
9/05/2024 8:20,33.27,57.92,
9/05/2024 8:10,33.25,57.21,
9/05/2024 8:00,33.23,56.51,
9/05/2024 7:50,33.42,61.25,
9/05/2024 7:40,33.39,60.76,
9/05/2024 7:30,33.36,60.27,
9/05/2024 7:20,33.34,59.78,
9/05/2024 7:10,33.31,59.29,
9/05/2024 7:00,33.29,58.8,
9/05/2024 6:50,33.26,58.31,
9/05/2024 6:40,33.24,57.82,
9/05/2024 6:30,33.21,57.33,
9/05/2024 6:20,33.19,56.85,
9/05/2024 6:10,33.3,61.17,
9/05/2024 6:00,33.19,61.69,
9/05/2024 5:50,33.08,62.2,
9/05/2024 5:40,32.97,62.71,
9/05/2024 5:30,32.86,63.22,
9/05/2024 5:20,32.75,63.74,
9/05/2024 5:10,32.64,64.25,
9/05/2024 5:00,32.53,64.76,
9/05/2024 4:50,32.42,65.27,
9/05/2024 4:40,32.31,65.78,
9/05/2024 4:30,32.33,63.06,
9/05/2024 4:20,32.31,60.57,
9/05/2024 4:10,32.29,58.09,
9/05/2024 4:00,32.28,55.61,
9/05/2024 3:50,32.26,53.13,
9/05/2024 3:40,32.24,50.65,
9/05/2024 3:30,32.23,48.17,
9/05/2024 3:20,32.21,45.69,
9/05/2024 3:10,32.19,43.21,
9/05/2024 3:00,32.18,40.73,
9/05/2024 2:50,32.28,44.19,
9/05/2024 2:40,32.31,46.32,
9/05/2024 2:30,32.34,48.45,
9/05/2024 2:20,32.37,50.58,
9/05/2024 2:10,32.4,52.71,
9/05/2024 2:00,32.43,54.84,
9/05/2024 1:50,32.46,56.97,
9/05/2024 1:40,32.49,59.1,
9/05/2024 1:30,32.52,61.23,
9/05/2024 1:20,32.55,63.36,
9/05/2024 1:10,32.55,61.68,
9/05/2024 1:00,32.52,61.96,
9/05/2024 0:50,32.49,62.24,
9/05/2024 0:40,32.47,62.52,
9/05/2024 0:30,32.44,62.8,
9/05/2024 0:20,32.41,63.07,
9/05/2024 0:10,32.39,63.35,
9/05/2024 0:00,32.36,63.63,
8/05/2024 23:50,32.33,63.91,
8/05/2024 23:40,32.31,64.18,
8/05/2024 23:30,32.55,65.14,
8/05/2024 23:20,32.51,64.23,
8/05/2024 23:10,32.48,63.32,
8/05/2024 23:00,32.45,62.42,
8/05/2024 22:50,32.42,61.51,
8/05/2024 22:40,32.39,60.61,
8/05/2024 22:30,32.36,59.7,
8/05/2024 22:20,32.33,58.8,
8/05/2024 22:10,32.3,57.89,
8/05/2024 22:00,32.27,56.99,
8/05/2024 21:50,32.28,50.14,
8/05/2024 21:40,32.31,51.03,
8/05/2024 21:30,32.34,51.92,
8/05/2024 21:20,32.37,52.81,
8/05/2024 21:10,32.4,53.7,
8/05/2024 21:00,32.43,54.59,
8/05/2024 20:50,32.46,55.48,
8/05/2024 20:40,32.49,56.37,
8/05/2024 20:30,32.52,57.26,
8/05/2024 20:20,32.55,58.14,
8/05/2024 20:10,32.55,58.95,
8/05/2024 20:00,32.65,59.16,
8/05/2024 19:50,32.75,59.37,
8/05/2024 19:40,32.85,59.58,
8/05/2024 19:30,32.95,59.79,
8/05/2024 19:20,33.05,59.99,
8/05/2024 19:10,33.15,60.2,
8/05/2024 19:00,33.25,60.41,
8/05/2024 18:50,33.35,60.62,
8/05/2024 18:40,33.44,60.82,
8/05/2024 18:30,33.55,60.01,
8/05/2024 18:20,33.52,60.34,
8/05/2024 18:10,33.49,60.67,
8/05/2024 18:00,33.46,60.99,
8/05/2024 17:50,33.43,61.32,
8/05/2024 17:40,33.41,61.65,
8/05/2024 17:30,33.38,61.97,
8/05/2024 17:20,33.35,62.3,
8/05/2024 17:10,33.32,62.63,
8/05/2024 17:00,33.3,62.95,
8/05/2024 16:50,33.55,61.07,
8/05/2024 16:40,33.48,58.93,
8/05/2024 16:30,33.41,56.79,
8/05/2024 16:20,33.34,54.66,
8/05/2024 16:10,33.27,52.52,
8/05/2024 16:00,33.2,50.38,
8/05/2024 15:50,33.13,48.25,
8/05/2024 15:40,33.06,46.11,
8/05/2024 15:30,32.99,43.97,
8/05/2024 15:20,32.92,41.84,
8/05/2024 15:10,32.83,34.37,
8/05/2024 15:00,32.77,33.89,
8/05/2024 14:50,32.72,33.42,
8/05/2024 14:40,32.67,32.95,
8/05/2024 14:30,32.62,32.47,
8/05/2024 14:20,32.56,32,
8/05/2024 14:10,32.51,31.53,
8/05/2024 14:00,32.46,31.05,
8/05/2024 13:50,32.41,30.58,
8/05/2024 13:40,32.36,30.11,
8/05/2024 13:30,32.05,30,
8/05/2024 13:20,32.22,33.38,
8/05/2024 13:10,32.39,36.76,
8/05/2024 13:00,32.55,40.14,
8/05/2024 12:50,32.72,43.52,
8/05/2024 12:40,32.88,46.89,
8/05/2024 12:30,33.05,50.27,
8/05/2024 12:20,33.21,53.65,
8/05/2024 12:10,33.38,57.03,
8/05/2024 12:00,33.54,60.4,
8/05/2024 11:50,33.42,61.57,
8/05/2024 11:40,33.4,61.14,
8/05/2024 11:30,33.39,60.72,
8/05/2024 11:20,33.37,60.3,
8/05/2024 11:10,33.36,59.88,
8/05/2024 11:00,33.34,59.45,
8/05/2024 10:50,33.33,59.03,
8/05/2024 10:40,33.31,58.61,
8/05/2024 10:30,33.3,58.19,
8/05/2024 10:20,33.29,57.77,
8/05/2024 10:10,33.18,59.71,
8/05/2024 10:00,33.21,58.76,
8/05/2024 9:50,33.24,57.81,
8/05/2024 9:40,33.26,56.86,
8/05/2024 9:30,33.29,55.91,
8/05/2024 9:20,33.31,54.96,
8/05/2024 9:10,33.34,54.01,
8/05/2024 9:00,33.36,53.06,
8/05/2024 8:50,33.39,52.11,
8/05/2024 8:40,33.41,51.17,
8/05/2024 8:30,33.24,54.24,
8/05/2024 8:20,33.28,54.83,
8/05/2024 8:10,33.31,55.41,
8/05/2024 8:00,33.35,56,
8/05/2024 7:50,33.38,56.58,
8/05/2024 7:40,33.42,57.17,
8/05/2024 7:30,33.45,57.75,
8/05/2024 7:20,33.49,58.34,
8/05/2024 7:10,33.52,58.92,
8/05/2024 7:00,33.55,59.5,
8/05/2024 6:50,33.49,57.15,
8/05/2024 6:40,33.33,55.11,
8/05/2024 6:30,33.17,53.07,
8/05/2024 6:20,33.01,51.03,
8/05/2024 6:10,32.85,48.99,
8/05/2024 6:00,32.69,46.95,
8/05/2024 5:50,32.53,44.91,
8/05/2024 5:40,32.37,42.87,
8/05/2024 5:30,32.21,40.83,
8/05/2024 5:20,32.05,38.8,
8/05/2024 5:10,32.05,38.43,
8/05/2024 5:00,32.09,39.92,
8/05/2024 4:50,32.12,41.4,
8/05/2024 4:40,32.16,42.88,
8/05/2024 4:30,32.19,44.36,
8/05/2024 4:20,32.23,45.85,
8/05/2024 4:10,32.26,47.33,
8/05/2024 4:00,32.3,48.81,
8/05/2024 3:50,32.33,50.29,
8/05/2024 3:40,32.36,51.77,
8/05/2024 3:30,32.55,54.35,
8/05/2024 3:20,32.51,55.14,
8/05/2024 3:10,32.48,55.93,
8/05/2024 3:00,32.44,56.72,
8/05/2024 2:50,32.41,57.51,
8/05/2024 2:40,32.37,58.3,
8/05/2024 2:30,32.34,59.09,
8/05/2024 2:20,32.3,59.88,
8/05/2024 2:10,32.27,60.67,
8/05/2024 2:00,32.24,61.45,
8/05/2024 1:50,32.36,59.51,
8/05/2024 1:40,32.35,58.88,
8/05/2024 1:30,32.34,58.26,
8/05/2024 1:20,32.33,57.63,
8/05/2024 1:10,32.32,57.01,
8/05/2024 1:00,32.31,56.38,
8/05/2024 0:50,32.3,55.76,
8/05/2024 0:40,32.29,55.13,
8/05/2024 0:30,32.28,54.51,
8/05/2024 0:20,32.28,53.89,
8/05/2024 0:10,32.42,54.73,
8/05/2024 0:00,32.39,55.41,
7/05/2024 23:50,32.36,56.09,
7/05/2024 23:40,32.34,56.76,
7/05/2024 23:30,32.31,57.44,
7/05/2024 23:20,32.28,58.12,
7/05/2024 23:10,32.26,58.79,
7/05/2024 23:00,32.23,59.47,
7/05/2024 22:50,32.2,60.15,
7/05/2024 22:40,32.18,60.82,
7/05/2024 22:30,32.4,53.85,
7/05/2024 22:20,32.37,53.5,
7/05/2024 22:10,32.35,53.15,
7/05/2024 22:00,32.32,52.8,
7/05/2024 21:50,32.3,52.45,
7/05/2024 21:40,32.27,52.1,
7/05/2024 21:30,32.25,51.75,
7/05/2024 21:20,32.22,51.4,
7/05/2024 21:10,32.2,51.05,
7/05/2024 21:00,32.18,50.7,
7/05/2024 20:50,32.18,57.33,
7/05/2024 20:40,32.3,56.97,
7/05/2024 20:30,32.42,56.62,
7/05/2024 20:20,32.54,56.27,
7/05/2024 20:10,32.66,55.92,
7/05/2024 20:00,32.77,55.57,
7/05/2024 19:50,32.89,55.22,
7/05/2024 19:40,33.01,54.87,
7/05/2024 19:30,33.13,54.52,
7/05/2024 19:20,33.24,54.17,
7/05/2024 19:10,33.24,57.94,
7/05/2024 19:00,33.26,58.11,
7/05/2024 18:50,33.28,58.28,
7/05/2024 18:40,33.3,58.44,
7/05/2024 18:30,33.32,58.61,
7/05/2024 18:20,33.34,58.77,
7/05/2024 18:10,33.36,58.94,
7/05/2024 18:00,33.38,59.1,
7/05/2024 17:50,33.4,59.27,
7/05/2024 17:40,33.42,59.43,
7/05/2024 17:30,33.42,60.26,
7/05/2024 17:20,33.4,60.45,
7/05/2024 17:10,33.38,60.64,
7/05/2024 17:00,33.36,60.83,
7/05/2024 16:50,33.34,61.02,
7/05/2024 16:40,33.32,61.21,
7/05/2024 16:30,33.3,61.4,
7/05/2024 16:20,33.28,61.59,
7/05/2024 16:10,33.26,61.78,
7/05/2024 16:00,33.24,61.97,
7/05/2024 15:50,33.27,61.71,
7/05/2024 15:40,33.3,62.07,
7/05/2024 15:30,33.32,62.43,
7/05/2024 15:20,33.35,62.79,
7/05/2024 15:10,33.37,63.15,
7/05/2024 15:00,33.4,63.51,
7/05/2024 14:50,33.42,63.87,
7/05/2024 14:40,33.45,64.23,
7/05/2024 14:30,33.47,64.59,
7/05/2024 14:20,33.49,64.95,
